,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
129,2017-05-10T00:00:00.0000000Z,2017-05-11T00:00:00.0000000Z,2017-05-10T00:00:42.0000000Z,2017-05-10T23:59:55.0000000Z,1720.26,1794.21,1682.0,1772.58,11265.378638286002,13282
130,2017-05-11T00:00:00.0000000Z,2017-05-12T00:00:00.0000000Z,2017-05-11T00:01:24.0000000Z,2017-05-11T23:58:43.0000000Z,1774.52,1892.0,1745.01,1828.45,14740.21932638,13317
131,2017-05-12T00:00:00.0000000Z,2017-05-13T00:00:00.0000000Z,2017-05-12T00:00:43.0000000Z,2017-05-12T23:59:15.0000000Z,1830.85,1832.0,1650.0,1691.51,17062.844627729,15011
132,2017-05-13T00:00:00.0000000Z,2017-05-14T00:00:00.0000000Z,2017-05-13T00:00:22.0000000Z,2017-05-13T23:58:21.0000000Z,1690.33,1785.82,1601.46,1776.89,10532.234513429,9603
133,2017-05-14T00:00:00.0000000Z,2017-05-15T00:00:00.0000000Z,2017-05-14T00:00:03.0000000Z,2017-05-14T23:59:53.0000000Z,1776.8,1815.0,1753.0,1784.0,4816.73208815,5168
134,2017-05-15T00:00:00.0000000Z,2017-05-16T00:00:00.0000000Z,2017-05-15T00:00:02.0000000Z,2017-05-15T23:59:59.0000000Z,1782.3,1784.0,1682.56,1705.48,13316.802178139,13795
135,2017-05-16T00:00:00.0000000Z,2017-05-17T00:00:00.0000000Z,2017-05-16T00:00:00.0000000Z,2017-05-16T23:59:59.0000000Z,1706.07,1750.0,1641.22,1700.01,16554.088580198,15907
136,2017-05-17T00:00:00.0000000Z,2017-05-18T00:00:00.0000000Z,2017-05-17T00:00:00.0000000Z,2017-05-17T23:59:51.0000000Z,1700.01,1840.42,1670.01,1782.99,17796.279266719,21366
137,2017-05-18T00:00:00.0000000Z,2017-05-19T00:00:00.0000000Z,2017-05-18T00:00:02.0000000Z,2017-05-18T23:59:55.0000000Z,1779.0,1881.8,1766.33,1878.99,11916.123390698998,12566
138,2017-05-19T00:00:00.0000000Z,2017-05-20T00:00:00.0000000Z,2017-05-19T00:00:09.0000000Z,2017-05-19T23:59:45.0000000Z,1879.0,1969.99,1874.99,1958.0,14124.61831495,13594
139,2017-05-20T00:00:00.0000000Z,2017-05-21T00:00:00.0000000Z,2017-05-20T00:00:58.0000000Z,2017-05-20T23:59:31.0000000Z,1959.09,2021.0,1914.0,2013.99,12309.947473539,12683
140,2017-05-21T00:00:00.0000000Z,2017-05-22T00:00:00.0000000Z,2017-05-21T00:00:33.0000000Z,2017-05-21T23:59:32.0000000Z,2013.99,2063.11,1961.52,2017.55,6755.83436855,8363
141,2017-05-22T00:00:00.0000000Z,2017-05-23T00:00:00.0000000Z,2017-05-22T00:00:13.0000000Z,2017-05-22T23:59:58.0000000Z,2017.55,2230.34,2001.0,2099.97,16338.535406349,20100
142,2017-05-23T00:00:00.0000000Z,2017-05-24T00:00:00.0000000Z,2017-05-23T00:00:04.0000000Z,2017-05-23T23:59:28.0000000Z,2088.76,2275.0,2088.45,2264.23,14138.919668348999,16117
143,2017-05-24T00:00:00.0000000Z,2017-05-25T00:00:00.0000000Z,2017-05-24T00:00:01.0000000Z,2017-05-24T23:59:51.0000000Z,2265.9,2481.75,2264.64,2420.29,22144.5982011,22510
144,2017-05-25T00:00:00.0000000Z,2017-05-26T00:00:00.0000000Z,2017-05-25T00:00:05.0000000Z,2017-05-25T23:59:58.0000000Z,2420.29,2760.1,2221.0,2292.53,32964.761425908,34124
145,2017-05-26T00:00:00.0000000Z,2017-05-27T00:00:00.0000000Z,2017-05-26T00:00:02.0000000Z,2017-05-26T23:59:58.0000000Z,2277.01,2599.12,2060.0,2279.82,28326.822014426,28868
146,2017-05-27T00:00:00.0000000Z,2017-05-28T00:00:00.0000000Z,2017-05-27T00:00:04.0000000Z,2017-05-27T23:59:55.0000000Z,2280.7,2339.94,1850.0,2042.0,26216.275126898,27635
147,2017-05-28T00:00:00.0000000Z,2017-05-29T00:00:00.0000000Z,2017-05-28T00:00:00.0000000Z,2017-05-28T23:59:49.0000000Z,2042.89,2313.96,2041.48,2178.81,15375.218126108999,17111
148,2017-05-29T00:00:00.0000000Z,2017-05-30T00:00:00.0000000Z,2017-05-29T00:00:04.0000000Z,2017-05-29T23:59:57.0000000Z,2172.54,2350.0,2110.0,2292.1,12129.278085878,14894
149,2017-05-30T00:00:00.0000000Z,2017-05-31T00:00:00.0000000Z,2017-05-30T00:00:07.0000000Z,2017-05-30T23:59:56.0000000Z,2290.18,2339.08,2160.0,2203.53,13888.85097299,19309
150,2017-05-31T00:00:00.0000000Z,2017-06-01T00:00:00.0000000Z,2017-05-31T00:00:03.0000000Z,2017-05-31T23:59:13.0000000Z,2201.7,2334.0,2154.28,2298.01,16265.35281071,22122
151,2017-06-01T00:00:00.0000000Z,2017-06-02T00:00:00.0000000Z,2017-06-01T00:00:06.0000000Z,2017-06-01T23:59:48.0000000Z,2298.01,2456.39,2296.81,2413.63,18400.264757399,27474
152,2017-06-02T00:00:00.0000000Z,2017-06-03T00:00:00.0000000Z,2017-06-02T00:00:01.0000000Z,2017-06-02T23:59:28.0000000Z,2413.58,2489.0,2370.03,2488.94,12428.700594288,17695
153,2017-06-03T00:00:00.0000000Z,2017-06-04T00:00:00.0000000Z,2017-06-03T00:00:04.0000000Z,2017-06-03T23:59:58.0000000Z,2488.94,2584.34,2445.0,2540.94,10810.58468925,14881
154,2017-06-04T00:00:00.0000000Z,2017-06-05T00:00:00.0000000Z,2017-06-04T00:00:03.0000000Z,2017-06-04T23:59:30.0000000Z,2538.1,2569.0,2460.0,2529.82,8828.624942809,14181
155,2017-06-05T00:00:00.0000000Z,2017-06-06T00:00:00.0000000Z,2017-06-05T00:00:09.0000000Z,2017-06-05T23:59:48.0000000Z,2530.27,2699.35,2525.28,2698.0,12221.444806,16242
156,2017-06-06T00:00:00.0000000Z,2017-06-07T00:00:00.0000000Z,2017-06-06T00:00:02.0000000Z,2017-06-06T23:59:55.0000000Z,2698.0,2933.0,2689.4,2880.74,26587.662170337,31510
157,2017-06-07T00:00:00.0000000Z,2017-06-08T00:00:00.0000000Z,2017-06-07T00:00:02.0000000Z,2017-06-07T23:59:44.0000000Z,2875.71,2893.28,2612.5,2683.03,16967.043535718,26283
158,2017-06-08T00:00:00.0000000Z,2017-06-09T00:00:00.0000000Z,2017-06-08T00:00:06.0000000Z,2017-06-08T23:59:52.0000000Z,2680.24,2815.0,2613.13,2806.0,13251.405449107,19772
159,2017-06-09T00:00:00.0000000Z,2017-06-10T00:00:00.0000000Z,2017-06-09T00:00:06.0000000Z,2017-06-09T23:59:53.0000000Z,2805.46,2868.23,2780.43,2822.32,8036.313569406,14479
160,2017-06-10T00:00:00.0000000Z,2017-06-11T00:00:00.0000000Z,2017-06-10T00:00:02.0000000Z,2017-06-10T23:59:40.0000000Z,2818.0,2912.98,2800.0,2899.99,9593.36119146,16083
161,2017-06-11T00:00:00.0000000Z,2017-06-12T00:00:00.0000000Z,2017-06-11T00:00:06.0000000Z,2017-06-11T23:59:53.0000000Z,2899.01,2967.46,2861.53,2954.22,6827.85655036,12763
162,2017-06-12T00:00:00.0000000Z,2017-06-13T00:00:00.0000000Z,2017-06-12T00:00:06.0000000Z,2017-06-12T23:59:29.0000000Z,2954.21,2980.0,2480.03,2667.06,31531.88146084,32417
163,2017-06-13T00:00:00.0000000Z,2017-06-14T00:00:00.0000000Z,2017-06-13T00:00:02.0000000Z,2017-06-13T23:59:54.0000000Z,2656.97,2783.62,2638.62,2703.02,16275.83441252,17790
164,2017-06-14T00:00:00.0000000Z,2017-06-15T00:00:00.0000000Z,2017-06-14T00:00:13.0000000Z,2017-06-14T23:59:47.0000000Z,2706.0,2801.0,2320.0,2450.0,29478.82028393,25930
165,2017-06-15T00:00:00.0000000Z,2017-06-16T00:00:00.0000000Z,2017-06-15T00:00:03.0000000Z,2017-06-15T23:59:56.0000000Z,2451.42,2516.2,2120.0,2424.91,36751.091308166004,30476
166,2017-06-16T00:00:00.0000000Z,2017-06-17T00:00:00.0000000Z,2017-06-16T00:00:03.0000000Z,2017-06-16T23:59:38.0000000Z,2424.96,2540.0,2307.66,2484.68,13802.393299827,16828
167,2017-06-17T00:00:00.0000000Z,2017-06-18T00:00:00.0000000Z,2017-06-17T00:00:04.0000000Z,2017-06-17T23:59:59.0000000Z,2484.68,2674.4,2420.53,2630.03,11142.985185558999,14646
168,2017-06-18T00:00:00.0000000Z,2017-06-19T00:00:00.0000000Z,2017-06-18T00:00:01.0000000Z,2017-06-18T23:59:50.0000000Z,2630.06,2665.0,2460.62,2516.98,9424.231180558001,16206
169,2017-06-19T00:00:00.0000000Z,2017-06-20T00:00:00.0000000Z,2017-06-19T00:00:00.0000000Z,2017-06-19T23:59:59.0000000Z,2516.98,2598.0,2480.96,2598.0,10570.672524996,18278
170,2017-06-20T00:00:00.0000000Z,2017-06-21T00:00:00.0000000Z,2017-06-20T00:00:00.0000000Z,2017-06-20T23:59:32.0000000Z,2598.0,2783.0,2581.0,2740.0,15891.699488168,24604
171,2017-06-21T00:00:00.0000000Z,2017-06-22T00:00:00.0000000Z,2017-06-21T00:00:08.0000000Z,2017-06-21T23:59:55.0000000Z,2734.03,2789.0,2611.0,2657.04,15676.323526248001,23355
172,2017-06-22T00:00:00.0000000Z,2017-06-23T00:00:00.0000000Z,2017-06-22T00:00:11.0000000Z,2017-06-22T23:59:42.0000000Z,2658.67,2740.0,2594.61,2713.48,10792.787646409,16717
173,2017-06-23T00:00:00.0000000Z,2017-06-24T00:00:00.0000000Z,2017-06-23T00:00:13.0000000Z,2017-06-23T23:59:40.0000000Z,2713.48,2745.0,2657.46,2685.05,8232.48064925,11724
174,2017-06-24T00:00:00.0000000Z,2017-06-25T00:00:00.0000000Z,2017-06-24T00:00:02.0000000Z,2017-06-24T23:59:56.0000000Z,2685.05,2724.96,2512.13,2557.66,13342.817855836001,20600
175,2017-06-25T00:00:00.0000000Z,2017-06-26T00:00:00.0000000Z,2017-06-25T00:00:02.0000000Z,2017-06-25T23:58:30.0000000Z,2557.66,2635.72,2432.0,2502.03,10339.574374149,14587
176,2017-06-26T00:00:00.0000000Z,2017-06-27T00:00:00.0000000Z,2017-06-26T00:00:06.0000000Z,2017-06-26T23:59:59.0000000Z,2502.26,2550.03,2315.01,2421.22,22094.211510708,25597
177,2017-06-27T00:00:00.0000000Z,2017-06-28T00:00:00.0000000Z,2017-06-27T00:00:02.0000000Z,2017-06-27T23:59:59.0000000Z,2421.21,2565.0,2291.0,2565.0,19129.596507559,21879
178,2017-06-28T00:00:00.0000000Z,2017-06-29T00:00:00.0000000Z,2017-06-28T00:00:00.0000000Z,2017-06-28T23:58:52.0000000Z,2565.0,2593.0,2468.01,2559.9,12274.545303478,16829
179,2017-06-29T00:00:00.0000000Z,2017-06-30T00:00:00.0000000Z,2017-06-29T00:00:19.0000000Z,2017-06-29T23:59:24.0000000Z,2550.99,2594.78,2500.31,2541.59,8120.87336364,13222
180,2017-06-30T00:00:00.0000000Z,2017-07-01T00:00:00.0000000Z,2017-06-30T00:00:08.0000000Z,2017-06-30T23:59:59.0000000Z,2538.41,2564.58,2451.0,2465.49,8652.33251467,13987
181,2017-07-01T00:00:00.0000000Z,2017-07-02T00:00:00.0000000Z,2017-07-01T00:00:01.0000000Z,2017-07-01T23:59:40.0000000Z,2465.48,2517.11,2390.0,2412.41,8885.893496548,13225
182,2017-07-02T00:00:00.0000000Z,2017-07-03T00:00:00.0000000Z,2017-07-02T00:00:06.0000000Z,2017-07-02T23:59:44.0000000Z,2421.3,2528.72,2374.34,2504.37,8744.53441127,11827
183,2017-07-03T00:00:00.0000000Z,2017-07-04T00:00:00.0000000Z,2017-07-03T00:00:19.0000000Z,2017-07-03T23:59:55.0000000Z,2504.81,2595.0,2472.68,2550.47,11520.70730801,12553
184,2017-07-04T00:00:00.0000000Z,2017-07-05T00:00:00.0000000Z,2017-07-04T00:00:10.0000000Z,2017-07-04T23:59:10.0000000Z,2540.07,2639.47,2540.07,2596.12,9662.759414447,11912
185,2017-07-05T00:00:00.0000000Z,2017-07-06T00:00:00.0000000Z,2017-07-05T00:00:20.0000000Z,2017-07-05T23:59:59.0000000Z,2594.52,2623.0,2530.1,2602.9,10875.4868333,11376
186,2017-07-06T00:00:00.0000000Z,2017-07-07T00:00:00.0000000Z,2017-07-06T00:00:05.0000000Z,2017-07-06T23:59:38.0000000Z,2598.37,2614.0,2522.0,2600.39,8333.90994907,8216
187,2017-07-07T00:00:00.0000000Z,2017-07-08T00:00:00.0000000Z,2017-07-07T00:00:16.0000000Z,2017-07-07T23:59:59.0000000Z,2599.01,2605.0,2475.0,2501.46,9430.6154578,12420
188,2017-07-08T00:00:00.0000000Z,2017-07-09T00:00:00.0000000Z,2017-07-08T00:00:00.0000000Z,2017-07-08T23:59:59.0000000Z,2501.46,2555.0,2462.0,2550.07,5395.63327101,8596
189,2017-07-09T00:00:00.0000000Z,2017-07-10T00:00:00.0000000Z,2017-07-09T00:00:06.0000000Z,2017-07-09T23:58:49.0000000Z,2550.13,2564.65,2500.5,2502.28,4482.01513363,7277
190,2017-07-10T00:00:00.0000000Z,2017-07-11T00:00:00.0000000Z,2017-07-10T00:00:03.0000000Z,2017-07-10T23:59:59.0000000Z,2504.0,2527.88,2261.85,2323.45,17286.39779323,19019
191,2017-07-11T00:00:00.0000000Z,2017-07-12T00:00:00.0000000Z,2017-07-11T00:00:00.0000000Z,2017-07-11T23:59:55.0000000Z,2326.12,2399.0,2242.62,2305.98,17580.96163529,21269
192,2017-07-12T00:00:00.0000000Z,2017-07-13T00:00:00.0000000Z,2017-07-12T00:00:09.0000000Z,2017-07-12T23:59:35.0000000Z,2301.55,2408.84,2239.54,2388.0,12883.554938088,15002
193,2017-07-13T00:00:00.0000000Z,2017-07-14T00:00:00.0000000Z,2017-07-13T00:00:13.0000000Z,2017-07-13T23:59:27.0000000Z,2383.97,2425.16,2312.93,2339.99,8423.496210969,12949
194,2017-07-14T00:00:00.0000000Z,2017-07-15T00:00:00.0000000Z,2017-07-14T00:00:06.0000000Z,2017-07-14T23:59:10.0000000Z,2340.0,2357.84,2140.0,2213.37,12659.01704362,16204
195,2017-07-15T00:00:00.0000000Z,2017-07-16T00:00:00.0000000Z,2017-07-15T00:00:06.0000000Z,2017-07-15T23:59:14.0000000Z,2209.44,2219.99,1967.65,1970.51,19882.312832158997,19707
196,2017-07-16T00:00:00.0000000Z,2017-07-17T00:00:00.0000000Z,2017-07-16T00:00:16.0000000Z,2017-07-16T23:59:58.0000000Z,1970.51,2044.44,1830.0,1917.63,25559.51248619,23010
197,2017-07-17T00:00:00.0000000Z,2017-07-18T00:00:00.0000000Z,2017-07-17T00:00:17.0000000Z,2017-07-17T23:59:58.0000000Z,1917.72,2229.97,1910.57,2226.0,26448.501402547998,22394
198,2017-07-18T00:00:00.0000000Z,2017-07-19T00:00:00.0000000Z,2017-07-18T00:00:00.0000000Z,2017-07-18T23:59:58.0000000Z,2226.0,2392.0,2164.0,2303.71,25204.489602457,25300
199,2017-07-19T00:00:00.0000000Z,2017-07-20T00:00:00.0000000Z,2017-07-19T00:00:14.0000000Z,2017-07-19T23:58:31.0000000Z,2308.82,2402.5,2223.0,2265.21,17009.88349592,21671
200,2017-07-20T00:00:00.0000000Z,2017-07-21T00:00:00.0000000Z,2017-07-20T00:00:07.0000000Z,2017-07-20T23:59:59.0000000Z,2265.51,2938.0,2265.51,2875.03,30989.891125257003,33095
201,2017-07-21T00:00:00.0000000Z,2017-07-22T00:00:00.0000000Z,2017-07-21T00:00:03.0000000Z,2017-07-21T23:59:53.0000000Z,2880.0,2887.45,2611.39,2670.0,20724.16050338,23809
202,2017-07-22T00:00:00.0000000Z,2017-07-23T00:00:00.0000000Z,2017-07-22T00:00:07.0000000Z,2017-07-22T23:59:59.0000000Z,2667.01,2882.0,2644.59,2832.71,12819.62913264,16887
203,2017-07-23T00:00:00.0000000Z,2017-07-24T00:00:00.0000000Z,2017-07-23T00:00:17.0000000Z,2017-07-23T23:59:39.0000000Z,2824.82,2855.0,2640.0,2749.02,11001.964600668998,14823
204,2017-07-24T00:00:00.0000000Z,2017-07-25T00:00:00.0000000Z,2017-07-24T00:00:03.0000000Z,2017-07-24T23:59:00.0000000Z,2756.8,2800.0,2701.0,2759.98,10001.9150661,13621
205,2017-07-25T00:00:00.0000000Z,2017-07-26T00:00:00.0000000Z,2017-07-25T00:00:03.0000000Z,2017-07-25T23:58:37.0000000Z,2759.95,2775.79,2450.0,2564.82,21326.547838848997,27242
206,2017-07-26T00:00:00.0000000Z,2017-07-27T00:00:00.0000000Z,2017-07-26T00:00:08.0000000Z,2017-07-26T23:59:59.0000000Z,2564.74,2608.96,2400.0,2524.99,17713.674465799,21816
207,2017-07-27T00:00:00.0000000Z,2017-07-28T00:00:00.0000000Z,2017-07-27T00:00:01.0000000Z,2017-07-27T23:59:20.0000000Z,2524.99,2695.0,2509.63,2666.33,11826.475199478999,15958
208,2017-07-28T00:00:00.0000000Z,2017-07-29T00:00:00.0000000Z,2017-07-28T00:00:00.0000000Z,2017-07-28T23:59:47.0000000Z,2666.33,2825.0,2655.82,2777.01,14069.501492138,19816
209,2017-07-29T00:00:00.0000000Z,2017-07-30T00:00:00.0000000Z,2017-07-29T00:00:05.0000000Z,2017-07-29T23:59:57.0000000Z,2777.01,2785.65,2631.78,2680.56,10782.21753675,12690
210,2017-07-30T00:00:00.0000000Z,2017-07-31T00:00:00.0000000Z,2017-07-30T00:00:00.0000000Z,2017-07-30T23:59:46.0000000Z,2681.6,2774.45,2569.69,2742.75,9678.16126067,10236
211,2017-07-31T00:00:00.0000000Z,2017-08-01T00:00:00.0000000Z,2017-07-31T00:00:01.0000000Z,2017-07-31T23:59:56.0000000Z,2745.76,2889.99,2680.01,2855.81,11114.33554221,13355
212,2017-08-01T00:00:00.0000000Z,2017-08-02T00:00:00.0000000Z,2017-08-01T00:00:02.0000000Z,2017-08-01T23:59:37.0000000Z,2855.81,2929.17,2615.0,2731.0,12525.07669112,19647
213,2017-08-02T00:00:00.0000000Z,2017-08-03T00:00:00.0000000Z,2017-08-02T00:00:06.0000000Z,2017-08-02T23:59:59.0000000Z,2732.0,2760.0,2650.0,2703.51,9486.625525629,14769
214,2017-08-03T00:00:00.0000000Z,2017-08-04T00:00:00.0000000Z,2017-08-03T00:00:07.0000000Z,2017-08-03T23:59:46.0000000Z,2703.51,2807.44,2698.83,2793.37,7963.697999239001,11558
215,2017-08-04T00:00:00.0000000Z,2017-08-05T00:00:00.0000000Z,2017-08-04T00:00:07.0000000Z,2017-08-04T23:59:47.0000000Z,2793.34,2877.52,2765.91,2855.0,7635.821671895,11579
216,2017-08-05T00:00:00.0000000Z,2017-08-06T00:00:00.0000000Z,2017-08-05T00:00:20.0000000Z,2017-08-05T23:59:21.0000000Z,2851.01,3339.66,2848.32,3263.62,16996.273100907,23529
217,2017-08-06T00:00:00.0000000Z,2017-08-07T00:00:00.0000000Z,2017-08-06T00:00:06.0000000Z,2017-08-06T23:59:49.0000000Z,3263.51,3296.51,3146.1,3222.75,5998.735788519,12847
218,2017-08-07T00:00:00.0000000Z,2017-08-08T00:00:00.0000000Z,2017-08-07T00:00:19.0000000Z,2017-08-07T23:59:08.0000000Z,3216.78,3430.0,3186.0,3387.54,12046.117265008,18136
219,2017-08-08T00:00:00.0000000Z,2017-08-09T00:00:00.0000000Z,2017-08-08T00:00:13.0000000Z,2017-08-08T23:59:25.0000000Z,3387.54,3490.0,3300.0,3412.41,15835.370207809,23001
220,2017-08-09T00:00:00.0000000Z,2017-08-10T00:00:00.0000000Z,2017-08-09T00:00:20.0000000Z,2017-08-09T23:59:45.0000000Z,3408.46,3423.1,3178.72,3342.99,14286.844138238,21502
221,2017-08-10T00:00:00.0000000Z,2017-08-11T00:00:00.0000000Z,2017-08-10T00:00:10.0000000Z,2017-08-10T23:59:34.0000000Z,3342.99,3448.0,3311.17,3413.03,9031.121280209,15013
222,2017-08-11T00:00:00.0000000Z,2017-08-12T00:00:00.0000000Z,2017-08-11T00:00:28.0000000Z,2017-08-11T23:59:56.0000000Z,3410.0,3705.0,3390.67,3645.06,11927.37333424,19891
223,2017-08-12T00:00:00.0000000Z,2017-08-13T00:00:00.0000000Z,2017-08-12T00:00:01.0000000Z,2017-08-12T23:59:07.0000000Z,3651.74,3934.0,3586.95,3855.1,12351.074661428,21254
224,2017-08-13T00:00:00.0000000Z,2017-08-14T00:00:00.0000000Z,2017-08-13T00:00:11.0000000Z,2017-08-13T23:59:56.0000000Z,3855.04,4190.0,3841.71,4053.87,15886.847462065,24314
225,2017-08-14T00:00:00.0000000Z,2017-08-15T00:00:00.0000000Z,2017-08-14T00:00:04.0000000Z,2017-08-14T23:59:14.0000000Z,4053.87,4329.43,3964.96,4306.23,14212.30420724,22437
226,2017-08-15T00:00:00.0000000Z,2017-08-16T00:00:00.0000000Z,2017-08-15T00:00:05.0000000Z,2017-08-15T23:59:35.0000000Z,4320.95,4400.0,3800.0,4155.67,25515.718014367,35304
227,2017-08-16T00:00:00.0000000Z,2017-08-17T00:00:00.0000000Z,2017-08-16T00:00:03.0000000Z,2017-08-16T23:59:54.0000000Z,4154.99,4379.78,3926.06,4378.84,12923.637280535,20109
228,2017-08-17T00:00:00.0000000Z,2017-08-18T00:00:00.0000000Z,2017-08-17T00:00:05.0000000Z,2017-08-17T23:59:47.0000000Z,4361.99,4480.0,4167.21,4276.5,14573.185929087,24217
229,2017-08-18T00:00:00.0000000Z,2017-08-19T00:00:00.0000000Z,2017-08-18T00:00:04.0000000Z,2017-08-18T23:59:42.0000000Z,4260.47,4368.0,3964.96,4100.0,17516.993360747,28607
230,2017-08-19T00:00:00.0000000Z,2017-08-20T00:00:00.0000000Z,2017-08-19T00:00:01.0000000Z,2017-08-19T23:59:47.0000000Z,4100.0,4188.0,3900.0,4099.55,15036.184051122,18663
231,2017-08-20T00:00:00.0000000Z,2017-08-21T00:00:00.0000000Z,2017-08-20T00:00:01.0000000Z,2017-08-20T23:59:58.0000000Z,4091.99,4125.95,4000.0,4058.68,6237.972896316999,10002
232,2017-08-21T00:00:00.0000000Z,2017-08-22T00:00:00.0000000Z,2017-08-21T00:00:00.0000000Z,2017-08-21T23:59:56.0000000Z,4058.64,4080.0,3949.78,3987.52,9782.056594003001,17028
233,2017-08-22T00:00:00.0000000Z,2017-08-23T00:00:00.0000000Z,2017-08-22T00:00:03.0000000Z,2017-08-22T23:59:55.0000000Z,3987.51,4139.31,3600.0,4085.0,23522.758166351003,31318
234,2017-08-23T00:00:00.0000000Z,2017-08-24T00:00:00.0000000Z,2017-08-23T00:00:04.0000000Z,2017-08-23T23:59:49.0000000Z,4078.0,4248.97,4051.94,4115.14,14959.476905935,23811
235,2017-08-24T00:00:00.0000000Z,2017-08-25T00:00:00.0000000Z,2017-08-24T00:00:02.0000000Z,2017-08-24T23:59:39.0000000Z,4121.78,4350.0,4082.57,4300.34,10782.694367377,17626
236,2017-08-25T00:00:00.0000000Z,2017-08-26T00:00:00.0000000Z,2017-08-25T00:00:06.0000000Z,2017-08-25T23:59:57.0000000Z,4308.8,4449.98,4270.0,4355.98,9699.610033736,15891
237,2017-08-26T00:00:00.0000000Z,2017-08-27T00:00:00.0000000Z,2017-08-26T00:00:11.0000000Z,2017-08-26T23:59:58.0000000Z,4348.17,4369.78,4232.43,4333.38,6559.668603745,11262
238,2017-08-27T00:00:00.0000000Z,2017-08-28T00:00:00.0000000Z,2017-08-27T00:00:02.0000000Z,2017-08-27T23:59:57.0000000Z,4333.38,4393.3,4290.32,4337.68,3977.5031427179997,7994
239,2017-08-28T00:00:00.0000000Z,2017-08-29T00:00:00.0000000Z,2017-08-28T00:00:02.0000000Z,2017-08-28T23:59:37.0000000Z,4329.91,4399.72,4169.01,4379.99,8641.002445889,14493
240,2017-08-29T00:00:00.0000000Z,2017-08-30T00:00:00.0000000Z,2017-08-29T00:00:44.0000000Z,2017-08-29T23:59:36.0000000Z,4385.0,4649.78,4336.26,4578.82,11879.184959613,20802
241,2017-08-30T00:00:00.0000000Z,2017-08-31T00:00:00.0000000Z,2017-08-30T00:00:00.0000000Z,2017-08-30T23:59:56.0000000Z,4578.82,4642.22,4479.0,4573.2,8720.03503994,16047
242,2017-08-31T00:00:00.0000000Z,2017-09-01T00:00:00.0000000Z,2017-08-31T00:00:00.0000000Z,2017-08-31T23:59:56.0000000Z,4573.15,4765.21,4566.66,4734.26,8911.412459383,19478
243,2017-09-01T00:00:00.0000000Z,2017-09-02T00:00:00.0000000Z,2017-09-01T00:00:13.0000000Z,2017-09-01T23:59:59.0000000Z,4734.26,4935.0,4671.09,4921.7,15367.529697351001,26908
244,2017-09-02T00:00:00.0000000Z,2017-09-03T00:00:00.0000000Z,2017-09-02T00:00:01.0000000Z,2017-09-02T23:59:57.0000000Z,4921.71,4979.9,4488.5,4599.9,16977.793622248002,29688
245,2017-09-03T00:00:00.0000000Z,2017-09-04T00:00:00.0000000Z,2017-09-03T00:00:13.0000000Z,2017-09-03T23:59:59.0000000Z,4599.9,4700.0,4385.0,4606.26,11224.914556295,22080
246,2017-09-04T00:00:00.0000000Z,2017-09-05T00:00:00.0000000Z,2017-09-04T00:00:02.0000000Z,2017-09-04T23:59:52.0000000Z,4603.68,4613.97,4058.5,4277.0,25051.093183748,43044
247,2017-09-05T00:00:00.0000000Z,2017-09-06T00:00:00.0000000Z,2017-09-05T00:00:01.0000000Z,2017-09-05T23:59:42.0000000Z,4282.53,4474.88,4001.93,4396.52,20884.219693521,30792
248,2017-09-06T00:00:00.0000000Z,2017-09-07T00:00:00.0000000Z,2017-09-06T00:00:12.0000000Z,2017-09-06T23:59:35.0000000Z,4397.38,4649.23,4356.42,4605.8,16634.104205328,25771
249,2017-09-07T00:00:00.0000000Z,2017-09-08T00:00:00.0000000Z,2017-09-07T00:00:07.0000000Z,2017-09-07T23:59:57.0000000Z,4605.81,4674.34,4475.0,4615.0,9254.851426906,17813
250,2017-09-08T00:00:00.0000000Z,2017-09-09T00:00:00.0000000Z,2017-09-08T00:00:04.0000000Z,2017-09-08T23:59:51.0000000Z,4615.0,4679.97,4125.99,4312.0,23693.301622567004,35732
251,2017-09-09T00:00:00.0000000Z,2017-09-10T00:00:00.0000000Z,2017-09-09T00:00:13.0000000Z,2017-09-09T23:59:31.0000000Z,4327.41,4379.78,4164.0,4308.72,9974.388234525999,17679
