,time_period_start,time_period_end,time_open,time_close,price_open,price_high,price_low,price_close,volume_traded,trades_count
28,2017-09-13T00:00:00.0000000Z,2017-09-14T00:00:00.0000000Z,2017-09-13T00:00:09.0000000Z,2017-09-13T23:59:56.0000000Z,4170.6,4179.14,3720.01,3865.34,29636.37491809,30834
29,2017-09-14T00:00:00.0000000Z,2017-09-15T00:00:00.0000000Z,2017-09-14T00:00:00.0000000Z,2017-09-14T23:59:57.0000000Z,3861.89,3921.74,3210.0,3227.79,41319.397125674,43518
30,2017-09-15T00:00:00.0000000Z,2017-09-16T00:00:00.0000000Z,2017-09-15T00:00:00.0000000Z,2017-09-15T23:59:53.0000000Z,3227.79,3820.0,2972.01,3700.01,60278.946541713,68887
31,2017-09-16T00:00:00.0000000Z,2017-09-17T00:00:00.0000000Z,2017-09-16T00:00:06.0000000Z,2017-09-16T23:59:10.0000000Z,3699.89,3872.9,3500.0,3678.93,23158.228910698,26604
32,2017-09-17T00:00:00.0000000Z,2017-09-18T00:00:00.0000000Z,2017-09-17T00:00:04.0000000Z,2017-09-17T23:59:58.0000000Z,3669.07,3772.52,3463.0,3662.99,11770.217650476001,17384
33,2017-09-18T00:00:00.0000000Z,2017-09-19T00:00:00.0000000Z,2017-09-18T00:00:04.0000000Z,2017-09-18T23:59:55.0000000Z,3662.95,4122.7,3659.42,4101.6,17207.598924379,26773
34,2017-09-19T00:00:00.0000000Z,2017-09-20T00:00:00.0000000Z,2017-09-19T00:00:06.0000000Z,2017-09-19T23:59:57.0000000Z,4102.0,4119.7,3848.35,3888.8,15278.930440391001,19816
35,2017-09-20T00:00:00.0000000Z,2017-09-21T00:00:00.0000000Z,2017-09-20T00:00:00.0000000Z,2017-09-20T23:59:57.0000000Z,3888.8,4050.0,3820.56,3874.46,11660.271813301,14863
36,2017-09-21T00:00:00.0000000Z,2017-09-22T00:00:00.0000000Z,2017-09-21T00:00:05.0000000Z,2017-09-21T23:59:55.0000000Z,3864.0,3914.0,3573.0,3617.05,17790.348766427,19004
37,2017-09-22T00:00:00.0000000Z,2017-09-23T00:00:00.0000000Z,2017-09-22T00:00:02.0000000Z,2017-09-22T23:59:56.0000000Z,3607.83,3761.84,3514.0,3612.18,15006.738449473998,17639
38,2017-09-23T00:00:00.0000000Z,2017-09-24T00:00:00.0000000Z,2017-09-23T00:00:02.0000000Z,2017-09-23T23:59:55.0000000Z,3611.91,3810.25,3552.0,3779.17,10121.385380975,15226
39,2017-09-24T00:00:00.0000000Z,2017-09-25T00:00:00.0000000Z,2017-09-24T00:00:01.0000000Z,2017-09-24T23:59:56.0000000Z,3781.13,3783.25,3615.0,3664.22,6508.724990221999,13197
40,2017-09-25T00:00:00.0000000Z,2017-09-26T00:00:00.0000000Z,2017-09-25T00:00:03.0000000Z,2017-09-25T23:59:58.0000000Z,3667.01,3968.59,3658.39,3918.0,14979.782262882,19857
41,2017-09-26T00:00:00.0000000Z,2017-09-27T00:00:00.0000000Z,2017-09-26T00:00:01.0000000Z,2017-09-26T23:59:22.0000000Z,3920.66,3970.0,3850.61,3888.03,10008.86963097,16661
42,2017-09-27T00:00:00.0000000Z,2017-09-28T00:00:00.0000000Z,2017-09-27T00:00:02.0000000Z,2017-09-27T23:59:46.0000000Z,3883.95,4226.73,3870.0,4199.29,14979.657298853,22364
43,2017-09-28T00:00:00.0000000Z,2017-09-29T00:00:00.0000000Z,2017-09-28T00:00:10.0000000Z,2017-09-28T23:59:57.0000000Z,4202.34,4270.01,4123.5,4184.84,9625.893847307,17539
44,2017-09-29T00:00:00.0000000Z,2017-09-30T00:00:00.0000000Z,2017-09-29T00:00:11.0000000Z,2017-09-29T23:59:47.0000000Z,4183.47,4227.62,4022.02,4164.82,12191.930651298,19305
45,2017-09-30T00:00:00.0000000Z,2017-10-01T00:00:00.0000000Z,2017-09-30T00:00:03.0000000Z,2017-09-30T23:59:58.0000000Z,4162.04,4349.0,4154.28,4326.09,7496.782499237,11143
46,2017-10-01T00:00:00.0000000Z,2017-10-02T00:00:00.0000000Z,2017-10-01T00:00:01.0000000Z,2017-10-01T23:59:53.0000000Z,4326.09,4377.22,4216.0,4377.22,7211.335135796,10261
47,2017-10-02T00:00:00.0000000Z,2017-10-03T00:00:00.0000000Z,2017-10-02T00:00:03.0000000Z,2017-10-02T23:59:47.0000000Z,4369.33,4453.0,4352.0,4391.48,8259.764271491,13936
48,2017-10-03T00:00:00.0000000Z,2017-10-04T00:00:00.0000000Z,2017-10-03T00:00:03.0000000Z,2017-10-03T23:59:57.0000000Z,4391.41,4425.0,4218.0,4315.83,12456.533025688,20403
49,2017-10-04T00:00:00.0000000Z,2017-10-05T00:00:00.0000000Z,2017-10-04T00:00:07.0000000Z,2017-10-04T23:59:51.0000000Z,4315.73,4343.0,4170.07,4219.53,8518.992749161,15767
50,2017-10-05T00:00:00.0000000Z,2017-10-06T00:00:00.0000000Z,2017-10-05T00:00:17.0000000Z,2017-10-05T23:59:58.0000000Z,4219.74,4358.97,4137.96,4301.09,8419.962841610999,12934
51,2017-10-06T00:00:00.0000000Z,2017-10-07T00:00:00.0000000Z,2017-10-06T00:00:03.0000000Z,2017-10-06T23:59:36.0000000Z,4301.09,4425.0,4278.4,4362.95,8377.301649649,13702
52,2017-10-07T00:00:00.0000000Z,2017-10-08T00:00:00.0000000Z,2017-10-07T00:00:07.0000000Z,2017-10-07T23:59:53.0000000Z,4356.09,4463.0,4312.82,4423.3,4646.225331986,8969
53,2017-10-08T00:00:00.0000000Z,2017-10-09T00:00:00.0000000Z,2017-10-08T00:00:00.0000000Z,2017-10-08T23:59:59.0000000Z,4422.72,4612.0,4404.5,4597.98,10083.866849259,18114
54,2017-10-09T00:00:00.0000000Z,2017-10-10T00:00:00.0000000Z,2017-10-09T00:00:11.0000000Z,2017-10-09T23:59:59.0000000Z,4597.97,4865.0,4541.0,4764.7,12770.571334687,20158
55,2017-10-10T00:00:00.0000000Z,2017-10-11T00:00:00.0000000Z,2017-10-10T00:00:04.0000000Z,2017-10-10T23:59:53.0000000Z,4761.67,4909.97,4700.0,4749.29,11663.333539487,16944
56,2017-10-11T00:00:00.0000000Z,2017-10-12T00:00:00.0000000Z,2017-10-11T00:00:04.0000000Z,2017-10-11T23:59:58.0000000Z,4747.9,4869.78,4700.0,4822.01,9866.895621742,17304
57,2017-10-12T00:00:00.0000000Z,2017-10-13T00:00:00.0000000Z,2017-10-12T00:00:01.0000000Z,2017-10-12T23:59:58.0000000Z,4822.01,5445.0,4793.66,5445.0,19916.170395175,28719
58,2017-10-13T00:00:00.0000000Z,2017-10-14T00:00:00.0000000Z,2017-10-13T00:00:00.0000000Z,2017-10-13T23:59:55.0000000Z,5439.41,5846.43,5380.0,5653.6,27827.38028534,36885
59,2017-10-14T00:00:00.0000000Z,2017-10-15T00:00:00.0000000Z,2017-10-14T00:00:03.0000000Z,2017-10-14T23:59:59.0000000Z,5653.58,5817.34,5558.26,5801.29,8410.93623079,16048
60,2017-10-15T00:00:00.0000000Z,2017-10-16T00:00:00.0000000Z,2017-10-15T00:00:14.0000000Z,2017-10-15T23:59:40.0000000Z,5795.01,5830.0,5415.0,5679.7,11542.872162661,19108
61,2017-10-16T00:00:00.0000000Z,2017-10-17T00:00:00.0000000Z,2017-10-16T00:00:00.0000000Z,2017-10-16T23:59:59.0000000Z,5683.92,5807.11,5548.0,5745.72,9066.799744513,20676
62,2017-10-17T00:00:00.0000000Z,2017-10-18T00:00:00.0000000Z,2017-10-17T00:00:04.0000000Z,2017-10-17T23:59:55.0000000Z,5752.2,5776.31,5506.78,5597.31,9105.064466537,20320
63,2017-10-18T00:00:00.0000000Z,2017-10-19T00:00:00.0000000Z,2017-10-18T00:00:00.0000000Z,2017-10-18T23:59:18.0000000Z,5591.97,5617.75,5101.36,5582.05,18957.952138688997,28232
64,2017-10-19T00:00:00.0000000Z,2017-10-20T00:00:00.0000000Z,2017-10-19T00:00:08.0000000Z,2017-10-19T23:59:41.0000000Z,5572.64,5735.14,5512.06,5698.69,9919.838216933,18879
65,2017-10-20T00:00:00.0000000Z,2017-10-21T00:00:00.0000000Z,2017-10-20T00:00:04.0000000Z,2017-10-20T23:59:59.0000000Z,5700.0,6074.0,5589.8,5977.29,15109.063650989,27144
66,2017-10-21T00:00:00.0000000Z,2017-10-22T00:00:00.0000000Z,2017-10-21T00:00:00.0000000Z,2017-10-21T23:59:56.0000000Z,5977.26,6180.0,5871.0,6013.46,15357.423733684,36006
67,2017-10-22T00:00:00.0000000Z,2017-10-23T00:00:00.0000000Z,2017-10-22T00:00:26.0000000Z,2017-10-22T23:59:58.0000000Z,6010.85,6071.07,5700.0,5969.0,12231.829537582,32940
68,2017-10-23T00:00:00.0000000Z,2017-10-24T00:00:00.0000000Z,2017-10-23T00:00:15.0000000Z,2017-10-23T23:59:18.0000000Z,5967.38,6045.34,5617.75,5871.17,15331.296744065,29377
69,2017-10-24T00:00:00.0000000Z,2017-10-25T00:00:00.0000000Z,2017-10-24T00:00:30.0000000Z,2017-10-24T23:59:58.0000000Z,5869.82,5870.0,5453.01,5523.4,17286.723739293,34771
70,2017-10-25T00:00:00.0000000Z,2017-10-26T00:00:00.0000000Z,2017-10-25T00:00:03.0000000Z,2017-10-25T23:59:53.0000000Z,5512.63,5748.0,5366.0,5735.88,12349.106702188,21179
71,2017-10-26T00:00:00.0000000Z,2017-10-27T00:00:00.0000000Z,2017-10-26T00:00:02.0000000Z,2017-10-26T23:59:55.0000000Z,5741.35,5988.0,5683.0,5890.0,11788.302589144,21148
72,2017-10-27T00:00:00.0000000Z,2017-10-28T00:00:00.0000000Z,2017-10-27T00:00:03.0000000Z,2017-10-27T23:59:05.0000000Z,5889.99,5994.06,5674.06,5771.89,11911.04199621,25451
73,2017-10-28T00:00:00.0000000Z,2017-10-29T00:00:00.0000000Z,2017-10-28T00:00:15.0000000Z,2017-10-28T23:59:23.0000000Z,5773.03,5875.66,5646.18,5730.69,5926.297371571999,11577
74,2017-10-29T00:00:00.0000000Z,2017-10-30T00:00:00.0000000Z,2017-10-29T00:00:58.0000000Z,2017-10-29T23:59:58.0000000Z,5731.7,6316.85,5683.0,6137.37,16086.625694647,24105
75,2017-10-30T00:00:00.0000000Z,2017-10-31T00:00:00.0000000Z,2017-10-30T00:00:04.0000000Z,2017-10-30T23:59:54.0000000Z,6133.01,6229.77,6024.03,6119.99,9574.531438102,19664
76,2017-10-31T00:00:00.0000000Z,2017-11-01T00:00:00.0000000Z,2017-10-31T00:00:03.0000000Z,2017-10-31T23:59:59.0000000Z,6120.0,6449.78,6072.81,6434.21,12877.341074015,25408
77,2017-11-01T00:00:00.0000000Z,2017-11-02T00:00:00.0000000Z,2017-11-01T00:00:00.0000000Z,2017-11-01T23:59:59.0000000Z,6434.24,6756.36,6340.01,6741.59,12967.222116365,25757
78,2017-11-02T00:00:00.0000000Z,2017-11-03T00:00:00.0000000Z,2017-11-02T00:00:00.0000000Z,2017-11-02T23:59:55.0000000Z,6745.04,7354.1,6700.0,7030.0,26514.651194503,46945
79,2017-11-03T00:00:00.0000000Z,2017-11-04T00:00:00.0000000Z,2017-11-03T00:00:02.0000000Z,2017-11-03T23:59:59.0000000Z,7030.0,7500.0,6925.22,7146.82,15999.783796823998,35292
80,2017-11-04T00:00:00.0000000Z,2017-11-05T00:00:00.0000000Z,2017-11-04T00:00:00.0000000Z,2017-11-04T23:59:58.0000000Z,7145.24,7569.9,6994.0,7388.83,9200.114618431,18070
81,2017-11-05T00:00:00.0000000Z,2017-11-06T00:00:00.0000000Z,2017-11-05T00:00:08.0000000Z,2017-11-05T23:59:57.0000000Z,7388.79,7590.0,7275.16,7372.72,9218.326897748,24234
82,2017-11-06T00:00:00.0000000Z,2017-11-07T00:00:00.0000000Z,2017-11-06T00:00:00.0000000Z,2017-11-06T23:59:56.0000000Z,7373.3,7421.39,6922.07,6967.68,19323.128757442,37655
83,2017-11-07T00:00:00.0000000Z,2017-11-08T00:00:00.0000000Z,2017-11-07T00:00:01.0000000Z,2017-11-07T23:59:58.0000000Z,6967.64,7244.69,6945.0,7130.28,11634.265296491001,25091
84,2017-11-08T00:00:00.0000000Z,2017-11-09T00:00:00.0000000Z,2017-11-08T00:00:00.0000000Z,2017-11-08T23:59:59.0000000Z,7131.38,7888.0,7080.01,7450.32,24648.579963555,41887
85,2017-11-09T00:00:00.0000000Z,2017-11-10T00:00:00.0000000Z,2017-11-09T00:00:00.0000000Z,2017-11-09T23:59:59.0000000Z,7465.06,7490.0,7061.2,7148.0,14799.223472021002,29743
86,2017-11-10T00:00:00.0000000Z,2017-11-11T00:00:00.0000000Z,2017-11-10T00:00:01.0000000Z,2017-11-10T23:59:59.0000000Z,7150.61,7343.18,6429.44,6588.18,26614.276052273,44138
87,2017-11-11T00:00:00.0000000Z,2017-11-12T00:00:00.0000000Z,2017-11-11T00:00:00.0000000Z,2017-11-11T23:59:59.0000000Z,6588.18,6820.0,6218.0,6355.13,14684.471691341001,29023
